KEY	DATA	ACONTECIMENTO	ÂMBITO	VALIDADO	FONTES	LEGENDAS	NOTAS	TIPO	LINK
2002123102	2002-12-31	Criada a revista Trajectos. Revista de Comunicação, Cultura e Educação neste ano	Iscte	sim	https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=62575	Revista Trajectos. Revista de Comunicação, Cultura e Educação	Procurar revista	pagina_web	https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=62575
2002123103	2002-12-31	Negociações para a passagem do Iscte a Universidade Metropolitana (aprovada pelo XIV mas não homologada) neste ano	Iscte	sim					
2003032000	2003-03-20	Segunda Guerra do Golfo	Internacional	sim		Imagens da invasão do Iraque		video	https://www.youtube.com/watch?v=pC6X5pgwdRU
2003042400	2003-04-24	Medidas de enquadramento das praxes académicas	Nacional	sim	Resolução da Assembleia da República n.o 31/2003, Diário da República n.º 96 de 24 de Abril, I. Série A, pp. 2659 	Diário da República, 1.ª série — N.º 96 — 24 de abril de 2013		documento	https://files.dre.pt/1s/2003/04/096a00/26592659.pdf
2003011500	2003-01-15	Criação da Licenciatura em Engenharia Informática	Iscte	sim	Deliberação n.º 627/2003 - Diário da República n.º 105/2003, Série II de 07/05/2003, pp. 6977 - acessível em https://files.dre.pt/2s/2003/05/105000000/0697706980.pdf	Deliberação n.º 627/2003 de 7 de maio		documento	https://files.dre.pt/2s/2003/05/105000000/0697706980.pdf
2003090500	2003-09-05	Criação do Doutoramento em Antropologia Urbana em associação com a Universidade Rovira i Virgili em Tarragona	Iscte	sim	Despacho 17 199/2003 5 de Setembro in Diário da República, n.º 205, II Série, 05/09/2003, pp. 13788-13789 - acessível em https://files.dre.pt/2s/2003/09/205000000/1378813789.pdf	Despacho 17 199/2003 de 5 de Setembro		documento	https://files.dre.pt/2s/2003/09/205000000/1378813789.pdf
2003102100	2003-10-21	Greve nacional estudantil contra as propinas	Nacional	sim		Notícia: Greve nacional contra as propinas mobiliza alunos de todo o país		pagina_web	https://www.publico.pt/2003/10/21/portugal/noticia/greve-nacional-contra-as-propinas-mobiliza-alunos-de-todo-o-pais-1171834
2003102200	2003-10-22	Declaração de Berlim sobre acesso aberto ao conhecimento nas ciências e humanidades	Internacional	sim		Repositório UMInho: Declaração de Berlim sobre Acesso ao Conhecimento nas Ciências e Humanidades 		pagina_web	https://repositorium.sdum.uminho.pt/about/DeclaracaoBerlim.htm
2003091500	2003-09-15	António Gomes Mota é presidente da Escola de Gestão (eleito)	Iscte	sim	Termo de Posse a 15-09-2003.				
2003102800	2003-10-28	Doutoramento Honoris Causa atribuído a Serge Moscovici ✝︎	Iscte	sim	Santos, Carlos Oliveira, Luísa Tiago de Oliveira e Jorge Freitas Branco (orgs.), "ISCTE 35 anos. Nascido para inovar", Lisboa, ISCTE, 2007, p. 72 - acessível em https://repositorio.iscte-iul.pt/handle/10071/2157	Cerimónia de atribuição de Doutoramento Honoris Causa a Serge Moscovici			
2003123100	2003-12-31	Praça central (2.315 m2) fica pronta neste ano	Iscte	sim	Ferreira, Raúl Hestnes, "Arquitetura e Universidade-ISCTE", Lisboa, Librus Publicações Técnicas, 2006, p.192. - acessível em https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=44777	Ferreira, Raúl Hestnes, "Arquitetura e Universidade-ISCTE", 2006		pagina_web	https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=44777
2004050100	2004-05-01	União Europeia: adesão de Chipre, Eslováquia, Eslovénia, Estónia, Hungria, Letónia, Lituânia, Malta, Polónia, República Checa	Internacional	sim		Informação do MNE sobre as adesões da Chéquia, do Chipre, da Eslováquia, da Eslovénia, da Estónia, da Hungria, da Letónia, da Lituânia, de Malta e da Polónia à UE  		pagina_web	https://eurocid.mne.gov.pt/eventos/adesao-uniao-europeia-da-chequia-do-chipre-da-eslovaquia-da-eslovenia-da-estonia-da-4
2004012200	2004-01-22	Licenciamento inicial da plataforma e-learning Blackboard	Iscte	não	Prof. Jorge Freitas Branco				
2004051800	2004-05-18	Criação do doutoramento em Demografia	Iscte	sim	Deliberação n.º 652/2004, de 18 de maio in Diário da República, n.º 116, II Série, 18/05/2004, pp. 7560-61 - acessível em https://files.dre.pt/2s/2004/05/116000000/0756007561.pdf	Deliberação n.º 652/2004, de 18 de maio		documento	https://files.dre.pt/2s/2004/05/116000000/0756007561.pdf
2004052100	2004-05-21	Criação do Doutoramento em Serviço Social, em associação com o Instituto Superior de Serviço Social de Lisboa	Iscte	sim	Deliberação n.º 684/2004, de 21 de maio in Diário da República, n.º 119, II Série, 21/05/2004, pp. 7848-7850 - acessível em https://files.dre.pt/2s/2004/05/119000000/0784807850.pdf	Deliberação n.º 684/2004, de 21 de maio; Diário da República n.º 119/2004, Série II de 2004-05-21, páginas 7848 - 7850		documento	https://files.dre.pt/2s/2004/05/119000000/0784807850.pdf
2004111900	2004-11-19	Fim do serviço militar obrigatório	Nacional	sim		Artigo: Lembra-se do Serviço Militar Obrigatório? Acabou há dez anos		pagina_web	https://sol.sapo.pt/artigo/115226/lembra-se-do-servico-militar-obrigatorio-acabou-ha-dez-anos
2004070600	2004-07-06	Primeiro Doutoramento em Métodos Quantitativos, Maria Teresa Calapêz	Iscte	sim	Unidade de Apoio ao 3.º Ciclo				
2004112200	2004-11-22	Alojada na Biblioteca do ISCTE a antiga Biblioteca do Centro de Estudos Africanos	Iscte	sim	Gabinete da Reitora???, Protocolo referente à Biblioteca Central de Estudos Africanos (BCEA) concluído entre o Instituto Superior de Ciências do Trabalho e da Empresa (ISCTE) e o Centro de Estudos Africanos - ISCTE (CEA), Lisboa, 22/11/2004; https://bcea.cei.iscte-iul.pt/2020/08/biblioteca-central-de-estudos-africanos/	Página web da Biblioteca Central de Estudos Africanos		pagina_web	https://bcea.cei.iscte-iul.pt/2020/08/biblioteca-central-de-estudos-africanos/
2004122600	2004-12-26	Terramoto e sismo submarinos no Índico: 230.000 mortos	Internacional	sim		Notícia de tsunami no índico, 2004		pagina_web	https://g1.globo.com/mundo/noticia/2018/12/23/tsunami-no-final-de-2004-matou-230-mil-veja-lista-dos-principais-desastres-no-mundo.ghtml
2004121400	2004-12-14	Maria de Lurdes Rodrigues é Presidente do Conselho Científico (eleita)	Iscte	sim	Termo de Posse a 14-12-2004.				
2005021400	2005-02-14	Criação da plataforma Youtube	Internacional	sim		Vídeo: "A história do YouTube - TecMundo"		video	https://www.youtube.com/watch?v=SWjBd0yWqeg
2004123100	2004-12-31	Adesão à plataforma DeGóis para a gestão curricular de investigadores neste ano	Iscte	não	Prof. Jorge Freitas Branco				
2005021600	2005-02-16	Mário Leston Bandeira é Presidente do Conselho Pedagógico (reeleito)	Iscte	sim	Termo de Posse a 16-02-2005.				
2005022800	2005-02-28	Luís Antero Reto é presidente do ISCTE (eleito)	Iscte	sim	Termo de Posse a 28-02-2005.				
2005031200	2005-03-12	José António Vieira da Silva, ministro do Trabalho e da Solidariedade Social	Iscte	sim	Decreto do Presidente da República n.o 20/2005 de 12 de Março in Diário da República, n.º 50-A, II Série, 12/03/2005, p. 2168-(2) - acessíel em https://files.dre.pt/1s/2005/03/050aa00/00020003.pdf	Decreto do Presidente da República n.o 20/2005 de 12 de Março		documento	https://files.dre.pt/1s/2005/03/050aa00/00020003.pdf
2005031201	2005-03-12	Maria de Lurdes Rodrigues, ministra da Educação	Iscte	sim	Decreto do Presidente da República n.o 20/2005 de 12 de Março in Diário da República, n.º 50-A, II Série, 12/03/2005, p. 2168-(2) - acessível em https://files.dre.pt/1s/2005/03/050aa00/00020003.pdf	Decreto do Presidente da República n.º 20/2005, de 12 de março		documento	https://files.dre.pt/1s/2005/03/050aa00/00020003.pdf
2005033100	2005-03-31	Criação do doutoramento em Gestão	Iscte	sim	Despacho n.º 6732/2005 de 31 de março in Diário da República, n.º 63, II Série, 31/03/2005, pp. 5064-5065 - acessível em https://files.dre.pt/2s/2005/03/063000000/0506405065.pdf	Despacho n.º 6732/2005 de 31 de março	falta rectificação constante da Letícia Despacho n.º 6732/2005 (2.ª série), de 31 de março; Diário da República n.º 63/2005, Série II de 2005-03-31, páginas 5064 - 5065	documento	https://files.dre.pt/2s/2005/03/063000000/0506405065.pdf
2005042600	2005-04-26	Jorge Freitas Branco é presidente do Conselho Científico (eleito)	Iscte	sim	Termo de posse a 26-04-2005	Termo de posse		imagem	https://www.flickr.com/photos/iscteiul/52263477575/in/album-72177720298218822/
2005061300	2005-06-13	Morte de Álvaro Cunhal (1913-2005)	Nacional	sim		Notícia: Álvaro Cunhal - Líder histórico comunista morreu aos 91 anos		pagina_web	https://www.rtp.pt/noticias/pais/alvaro-cunhal-lider-historico-comunista-morreu-aos-91-anos_n11838
2005061000	2005-06-10	Ciberdúvidas alojado num servidor do ISCTE	Iscte	não	Prof. Jorge Freitas Branco				
2005071800	2005-07-18	Protocolo com o Instituto Superior Técnico relativo ao Sistema FénixEDU	Iscte	não	Prof. Jorge Freitas Branco				
2005123100	2005-12-31	Criação do AUDAX presidido por José Paulo Esperança neste ano	Iscte	sim	https://www.iscte-iul.pt/conteudos/iscte/quem-somos/12/historia-iscte, ponto 4	Audax		pagina_web	https://www.iscte-iul.pt/conteudos/iscte/quem-somos/12/historia-iscte
2006021300	2006-02-13	Primeiro Doutoramento em Direito das Empresas (descontinuado), Maria Adelaide Croca	Iscte	sim	Unidade de Apoio ao 3.º Ciclo				
2006022800	2006-02-28	Publicação de "Arquitetura e Universidade - ISCTE" (Raul Hestnes Ferreira)	Iscte	sim	Ferreira, Raúl Hestnes, "Arquitetura e Universidade- ISCTE", Lisboa, Librus Publicações Técnicas, 2006 - acessível em https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=44777	Ferreira, Raúl Hestnes, "Arquitetura e Universidade- ISCTE", 2006		pagina_web	https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=44777
2006051500	2006-05-15	Acesso à RTCS, Rede Ciência Tecnologia Sociedade (Internet)	Iscte	não	Prof. Jorge Freitas Branco				
2006061400	2006-06-14	 Adesão a Associação das Universidades de Língua Portuguesa (AULP)	Iscte	não	Prof. Jorge Freitas Branco		Carta da Associação dirigira do reitor Luís Reto, email JFB a FO  de 29/04/2022 00:06, na minha opinião deve ser validado		
2006072400	2006-07-24	Criação da Licenciatura em Ciência Política	Iscte	sim	Deliberação n.º 1239/2006 in Diário da República, n.º 181, II Série, 19/09/2006, pp. 19257-19260 - acessível em https://files.dre.pt/2s/2006/09/181000000/1925719260.pdf	Deliberação n.º 1239/2006 de 19 de Setembro		documento	https://files.dre.pt/2s/2006/09/181000000/1925719260.pdf
2006080800	2006-08-08	Constituição da Fundação ISCTE (prestadora de serviços)	Iscte	não	Prof. Jorge Freitas Branco				
2006091900	2006-09-19	Criação do Doutoramento em Gestão Empresarial Aplicada	Iscte	sim	Deliberação n.º 1238/2006 in Diário da República, n.º 181, II Série, 19/09/2006, pp. 19254-19257 - acessível em https://files.dre.pt/2s/2006/09/181000000/1925419257.pdf	Deliberação n.º 1238/2006, de 19 de setembro		documento	https://files.dre.pt/2s/2006/09/181000000/1925419257.pdf
2006102600	2006-10-26	Adesão a European University Association (EUA)	Iscte	não	Prof. Jorge Freitas Branco		"Carta da associação a Luís Reto, email de JFB a FO de 29/04/2022 00:10". Penso que deve ser validado pois esta informação veio do Gabinete da Reitora para JFB e foi depois reencaminhada para mim.	pagina_web	https://eua.eu/about/member-directory.html
2007010100	2007-01-01	União Europeia: adesão da Bulgária e da Roménia	Internacional	sim		Vídeo: "SAVE THE DATE: 15 years of EU membership of Bulgaria and Romania – taking stock"		video	https://www.youtube.com/watch?v=fdLlKdtsdfA
2006103100	2006-10-31	Acesso público ao Repositório Institucional do ISCTE neste mês	Iscte	sim	https://repositorio.iscte-iul.pt/handle/10071/606	Repositório Institucional do ISCTE		pagina_web	https://repositorio.iscte-iul.pt/handle/10071/606
2007010200	2007-01-02	Lançamento de notas na plataforma Fénix	Iscte	não	Prof. Jorge Freitas Branco				
2007021500	2007-02-15	Sílvia Silva é presidente do Conselho Pedagógico (eleita)	Iscte	sim	Termo de Posse a 15-02-2007.	Termo de posse		imagem	https://www.flickr.com/photos/iscteiul/52013834692/in/album-72177720298218822/
2007051500	2007-05-15	Carlos Sá da Costa é presidente do Conselho Científico (eleito)	Iscte	sim	Termo de Posse a 15-02-2007.	Termo de posse		imagem	https://www.flickr.com/photos/iscteiul/52263477545/in/album-72177720298218822/
2007071000	2007-07-10	Acordo de cooperação técnico-financeiro ISCTE-OIT-IEFP-UGT-CGTP	Iscte	sim	Gabinete da Reitora???, Acordo de Cooperação entre ISCTE Fundação ISCTE Escritório da OIT em Lisboa Instituto de Emprego e Formação Profissional Confederação Geral dos Trabalhadores Portugueses União Geral de Trabalhadores, sem data [02/04/2007]; Despacho nº6/208 do Presidente do ISCTE, 03/03/2008				
2007080100	2007-08-01	Protocolo com a Universidade de Ciências e Tecnologia de Macau	Iscte	não	Prof. Jorge Freitas Branco		Protocolo com a Universidade de Ciências e Tecnologia de Macau de 18 de maio de 2011. Novamente a questão das fontes terciárias e da decisão "superior"..		
2007091000	2007-09-10	Novo Regime Jurídico das Instituições do Ensino Superior (RJIES)	Nacional	sim	Lei nº 62/2007 in Diário da República, n.º 174, I Série, 10/09/2007, pp. 6358-6389	Novo Regime Juridico no Diario da Republica		documento	https://files.dre.pt/1s/2007/09/17400/0635806389.pdf
2007110500	2007-11-05	Criação da Agência de Avaliação e Acreditação do Ensino Superior (A3ES)	Nacional	sim	Decreto-Lei n.º 369/2007 de 5/11 in Diário da República, n.º 212, I Série, 05/11/2007, pp. 8032-8040	Decreto-Lei n.º 369/2007 		documento	https://files.dre.pt/1s/2007/11/21200/0803208040.pdf
2007090101	2007-09-01	Os estudantes do ISCTE passam a poder alojar-se na residência universitária Prof. José Pinto Peixoto	Iscte	sim	Núcleo de Apoio Técnico e Secretariado, Núcleo Expediente e Arquivo???, "Protocolo de transferência de gestão da Residência Universitária Professor José Pinto Peixoto", 01/08/2007				
2007121500	2007-12-15	Publicação de "ISCTE 35 anos. Nascido para inovar" (organizado por Carlos Oliveira Santos, Luísa Tiago de Oliveira e Jorge Freitas Branco)	Iscte	sim	Santos, Carlos Oliveira, Luísa Tiago de Oliveira e Jorge Freitas Branco (orgs.), "ISCTE 35 anos. Nascido para inovar", Lisboa, ISCTE, 2007 - acessível em https://repositorio.iscte-iul.pt/handle/10071/2157	Santos, Carlos Oliveira, Luísa Tiago de Oliveira e Jorge Freitas Branco (orgs.), "ISCTE 35 anos. Nascido para inovar", 2007		pagina_web	https://repositorio.iscte-iul.pt/handle/10071/2157
2007123100	2007-12-31	Criação do Centro em Rede de Investigação em Antropologia (CRIA) neste ano	Iscte	sim	https://www.cria.org.pt/pt/apresentacao	Página web do Centro em Rede de Investigação em Antropologia (CRIA)		pagina_web	https://www.cria.org.pt/pt
2007123101	2007-12-31	Criação do Gabinete de Avaliação e Qualidade do Ensino neste ano	Iscte	sim	"GaQE - News" nº 1, fev 2008				
2008050700	2008-05-07	Criação do Observatório da Emigração	Nacional	sim	http://observatorioemigracao.pt/np4/1308; https://www.publico.pt/2008/05/07/sociedade/noticia/observatorio-da-emigracao-e-instituido-hoje-pelo-governo-e-iscte-1327966	Notícia sobre a criação do Observatório da Emigração		pagina_web	https://www.publico.pt/2008/05/07/sociedade/noticia/observatorio-da-emigracao-e-instituido-hoje-pelo-governo-e-iscte-1327966
2008010700	2008-01-07	Eleição da Assembleia estatutária, destinada a decidir a passagem para o regime fundacional e a elaborar os novos estatutos no âmbito do Regime Jurídico das Instituições do Ensino Superior, com a presença do ministro Mariano Gago	Iscte	sim	Fotografia do evento, 7/1/2008	Assembleia estatutária com a presença do ministro Mariano Gago		imagem	https://www.flickr.com/photos/iscteiul/52015377995/in/album-72177720298218822/
2008053100	2008-05-31	Desmaterialização do Inquérito de monitorização pedagógica (1º ciclo)	Iscte	não	Prof. Jorge Freitas Branco		Informação prestada por telefone e email por JOão Oliveira. Pedidos foram encaminhados mas indica que será muito difícil conseguir as informações. Aguardar JO		
2008073100	2008-07-31	Neste ano e no anterior, tinham sido adequados ao modelo de Bolonha 14 cursos de licenciaturas, 27 mestrados e 6 doutoramentos	Iscte	sim	Unidade de Gestão Curricular				
2008082100	2008-08-21	Nelson Évora ganha medalha de ouro olímpica em Pequim	Nacional	sim		Artigo: Nelson Évora salta para o ouro na Pequim 2008		pagina_web	https://olympics.com/pt/video/nelson-evora-salta-para-o-ouro-na-pequim-2008
2008080800	2008-08-08	Criação da Licenciatura em Finanças e Contabilidade (fusão da Licenciatura em Finanças e da Licenciatura em Contabilidade)	Iscte	sim	Despacho n.º 21650/2008 in Diário da República, n.º 159, II Série, 19/08/2008, pp. 36606-36608 - acessível em https://files.dre.pt/2s/2008/08/159000000/3660636608.pdf	Despacho n.º 21650/2008 - Diário da República n.º 159/2008, Série II de 2008-08-19 (Fusão dos dois), pp. 36606		documento	https://files.dre.pt/2s/2008/08/159000000/3660636608.pdf
2008090100	2008-09-01	Desmaterialização das inscrição dos estudantes	Iscte	não	Prof. Jorge Freitas Branco		Questão colocada a JO sobre a automatização plena das inscrições do 1, 2 e 3 ciclo. aguardar info de JO		
2008102900	2008-10-29	Criação do Programa Interuniversitário de Doutoramento em História, em associação com a Universidade de Lisboa (Instituto de Ciências Sociais e Faculdade de Letras), a Universidade de èvora e a Universidade Católica	Iscte	sim	Deliberação n.º 2849/2008 in Diário da República, n.º 210, II Série, 29/10/2008, pp. 43969-43973 - acessível em https://files.dre.pt/2s/2008/10/210000000/4396943973.pdf			documento	https://files.dre.pt/2s/2008/10/210000000/4396943973.pdf
2008123100	2008-12-31	Criação do Observatório das Desigualdades neste ano	Nacional	sim	https://ciencia.iscte-iul.pt/projects/observatorio-das-desigualdades/51; https://cies.iscte.pt/np4/171/	Link do website do Observatório das Desigualdades 		pagina_web	https://www.observatorio-das-desigualdades.com/e-working-papers-od/
2008103100	2008-10-31	Adesão à rede Eduroam	Iscte	não	Prof. Jorge Freitas Branco		Informação prestada por telefone e email por JOão Oliveira. Pedidos foram encaminhados mas indica que será muito difícil conseguir as informações. Aguardar info de JO	imagem	https://www.flickr.com/photos/iscteiul/52015377870/in/album-72177720298218822/
2008123101	2008-12-31	Remodelação do pátio interior (1870 m2) do Edifício Sedas Nunes neste ano	Iscte	sim	Baltazar, João, "ISCTE-IUL. Arquitetura e universidade. 2005-2015. Uma década de intervenções no campus", Lisboa, ISCTE, 2016, p. 16 - acessível em https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=100811	Baltazar, João, "ISCTE-IUL. Arquitetura e universidade. 2005-2015. Uma década de intervenções no campus", 2016		pagina_web	https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=100811
2008123102	2008-12-31	Certificação de Qualidade neste ano	Iscte	sim	Gabinete de Estudos, Planeamento e Qualidade, APCER, "Relatório de Auditoria efetuada a 22,23 e 24 de 2012 de 2008" -  ISO 9001:2008	Certificação de Qualidade		pagina_web	https://www.iscte-iul.pt/conteudos/iscte/qualidade/acreditacoes-rankings/certificacao-sistema-sigqiul/1185/certificacoes-iso
2008123102	2008-12-31	Certificação de Qualidade neste ano	Iscte	sim	Gabinete de Estudos, Planeamento e Qualidade, APCER, "Relatório de Auditoria efetuada a 22,23 e 24 de 2012 de 2008" - ISO 9001:2008				
2009021800	2009-02-18	 Senado aprova mudança de imagem	Iscte	não	Prof. Jorge Freitas Branco				
2009042300	2009-04-23	Criação do Doutoramento em História, Defesa e Relações Internacionais, em associação com a Academia Militar	Iscte	sim	Deliberação n.º 1199/2009 de 23 de abril in Diário da República, n.º 79, II Série, 23/04/2009, pp. 16448-16450 - acessível em https://files.dre.pt/2s/2009/04/079000000/1644816450.pdf	Deliberação n.º 1199/2009, de 23 de abril		documento	https://files.dre.pt/2s/2009/04/079000000/1644816450.pdf
2009042700	2009-04-27	Instituição da Fundação ISCTE-Instituto Universitário de Lisboa (ISCTE-IUL)	Iscte	sim	Decreto- Lei  95/2009 de 27 abril in Diário da República, n.º 81, I Série, 27/04/2009, pp. 2442-2447 - acessível em https://files.dre.pt/1s/2009/04/08100/0244202447.pdf	Decreto- Lei  95/2009 de 27 abril		documento	https://files.dre.pt/1s/2009/04/08100/0244202447.pdf
2009050800	2009-05-08	Publicação dos Estatutos da Fundação ISCTE-IUL. Consagrados nesta orgânica os Departamentos (Antropologia, Arquitetura, Ciências de Gestão, Ciências de Tecnologias e Informação, Contabilidade, Economia, Finanças, História, Métodos Quantitativos, Psicologia Social e das Organizações e Sociologia e Secção Autónoma de Direito), as Unidades de investigação (Associação para o desenvolvimento das telecomunicações e Técnicas de Informáticas, Centro de Estudos Africanos, Centro de Estudos de Antropologia Social, Centro de Estudos de História Contemporânea Portuguesa, Centro de EStudos Territoriais, Centro de Investigação e Estudos de Sociologia, Centro de Investigação e Intervenção Social, DINAMIA - Centro de Estudos sobre a Mudança Socioeconómica, delegação no ISCTE-IUL do Instituto de Telecomunicações) e Escola de Gestão	Iscte	sim	Despacho Normativo 18/2009, Diário da República nº 89/2009 de 8 maio in Diário da República, n.º 89, II Série, 08/05/2009, pp. 18329-18339 - acessível em https://files.dre.pt/2s/2009/05/089000000/1832918339.pdf	Despacho Normativo 18/2009 de 8 maio		documento	https://files.dre.pt/2s/2009/05/089000000/1832918339.pdf
2009070200	2009-07-02	 Criada a área de Competências Transversais da qual virá a ser responsável o Laboratório de Línguas e Competências Transversais	Iscte	sim	Deliberação nº 131/213 in Diário da República nº. 124, II Série, 01/07/2013, pp. 20711-20712 - acessível em https://files.dre.pt/2s/2013/07/124000000/2071120712.pdf	Deliberação nº 131/213 de 1 de Julho		documento	https://files.dre.pt/2s/2013/07/124000000/2071120712.pdf
2009091100	2009-09-11	Carlos Lopes é eleito presidente do Conselho Geral	Iscte	sim	Deliberação n.º 3209/2009 de 30 de novembro in Diário da República, n.º 232, II Série, 30/11/2009, p. 48841	Eleição de Carlos Lopes para presidente do Conselho Geral		imagem	https://www.flickr.com/photos/iscteiul/52015377665/in/album-72177720298218822/ ; https://files.dre.pt/2s/2009/11/232000000/4884148841.pdf
2009102600	2009-10-26	José António Vieira da Silva, ministro da Economia da Inovação e Desenvolvimento 	Iscte	sim	Decreto do Presidente da República n.o 100-B/2009 de 26 de Outubro in Diário da República, n.º 207, I Série, 26/10/2009, pp. 8040-(2) - acessível em https://files.dre.pt/1s/2009/10/20701/0000200002.pdf	Decreto do Presidente da República n.º 100-B/2009 de 26 de Outubro		documento	https://files.dre.pt/1s/2009/10/20701/0000200002.pdf
2010022000	2010-02-20	Enxurradas na ilha da Madeira (cerca de 50 mortos)	Nacional	sim		Reportagem: O filme das cheias da Madeira		pagina_web	https://ensina.rtp.pt/artigo/o-filme-das-cheias-da-madeira/
2009110600	2009-11-06	Luís Antero Reto é eleito Reitor 	Iscte	sim	Deliberação n.º 3194/2009, de 26 de novembro in Diário da República, n.º 230, II Série, 26/11/2009, p. 48446 - acessível em https://files.dre.pt/2s/2009/11/230000000/4844648446.pdf	Eleição a 06-11-2009; Homologação da eleição do reitor pelo Conselho de Curadores a 13-11-2009, publicada a Deliberação n.º 3194/2009, de 26 de novembro.	Procurar imagem ; 	documento	https://files.dre.pt/2s/2009/11/230000000/4844648446.pdf
2009111300	2009-11-13	António Ramalho Eanes é eleito presidente do Conselho de Curadores 	Iscte	sim	Deliberação n.º 3195/2009, de 26 de novembro in Diário da República, n.º 230, II Série, 26/11/2009, p. 48446 - acessível em https://files.dre.pt/2s/2009/11/230000000/4844648446.pdf	Deliberação n.º 3195/2009, de 26 de novembro		documento	https://files.dre.pt/2s/2009/11/230000000/4844648446.pdf
2010042600	2010-04-26	Primeiro doutoramento em Serviço Social, Jorge Ferreira	Iscte	sim	Unidade de Apoio ao 3.º Ciclo				
2010061800	2010-06-18	Criação da Escola de Ciências Sociais e Humanas (ECSH), de Escola de Sociologia e Políticas Públicas (ESPP), da Escola de Tecnologias e Arquitetura (ISTA) e da Escola de Gestão (IBS)	Iscte	sim	Deliberação nº 1069/2010 in Diário da República, n.º 117, II Série, 18/06/2010, pp. 33414	Deliberação nº 1069/2010 de 18 de junho		imagem	https://www.flickr.com/photos/iscteiul/52014864536/in/album-72177720298218822/
2010070100	2010-07-01	António Gomes Mota é diretor da Escola de Gestão (IBS)	Iscte	sim	Termo de Posse a 01-07-2010.				
2010070101	2010-07-01	Francisco Cercas é diretor da Escola de Tecnologias e Arquitetura (ISTA)	Iscte	sim	Termo de Posse a 01-07-2010.	Termo de posse		imagem	https://www.flickr.com/photos/iscteiul/52015377580/in/album-72177720298218822/
2010070102	2010-07-01	Luísa Lima é Diretora da Escola de Ciências Sociais e Humanas (ECSH) 	Iscte	sim	Termo de Posse a 01-07-2010.	Termo de posse		imagem	https://www.flickr.com/photos/iscteiul/52015377610/in/album-72177720298218822/
2010070103	2010-07-01	Juan Mozzicafreddo (✝︎) é diretor da Escola de Sociologia e Políticas Públicas (ESPP) 	Iscte	sim	Termo de Posse a 01-07-2010.	Termo de posse		imagem	https://www.flickr.com/photos/iscteiul/52015377630/in/album-72177720298218822/
2010090100	2010-09-01	Desmaterialização dos sumários das aulas	Iscte	não	Prof. Jorge Freitas Branco				
2010093000	2010-09-30	Número de estudantes: 9542	Iscte	sim	Serviços de Gestão do Ensino 				
2010110200	2010-11-02	Consagrada na nova orgânica os departamentos (Antropologia, Arquitetura e Urbanismo, Ciência Política e Políticas Públicas, Ciências e Tecnologias da Informação, Contabilidade, Economia, Economia Política, Finanças, História, Marketing Operações e Gestão Geral, Métodos de Pesquisa Social, Métodos Quantitativos, Psicologia Social e das Organizações, Recursos Humanos e Comportamento Organizacional e Sociologia), as Unidades de Investigação (Centro de EStudos Africanos, Centro de Estudos de História Contemporânea, Centro de Estudos sobre a Mudança Socioeconómica e o Território, Centro de Investigação e Intervenção Social, Centro de Investigação e Estudos de Sociologia, Centro de Investigação em Sistemas e Tecnologias de Informação Avançados e Pólo do ISCTE do Centro em Rede em Investigação em Antropologia e Unidade de Investigação e Desenvolvimento Empresarial) e as Escolas (Escola de Ciências Sociais e Humanas, Escola de Gestão, Escola de Sociologia e Políticas Públicas, Escola de Tecnologias e Arquitetura)	Iscte	sim	Deliberação 1971/2010 -DR-212/2010 in Diário da República, n.º 212, II Série, 02/11/2010, p. 54333 - acessível em https://dre.pt/dre/detalhe/deliberacao/1971-2010-2596659	Deliberação 1971/2010 de 2 novembro		documento	https://files.dre.pt/2s/2010/11/212000000/5433354333.pdf
2010110201	2010-11-02	Regulamento de Avaliação de Desempenho dos Docentes do ISCTE-IUL	Iscte	sim	Despacho nº. 16623/2010 in Diário da República, n.º 212, II Série, 02/11/2010, p. 54339 - acessível em https://files.dre.pt/2s/2010/11/212000000/5433954347.pdf	Despacho nº. 16623/2010 de 2 de Novembro		documento	https://files.dre.pt/2s/2010/11/212000000/5433954347.pdf
2010123100	2010-12-31	Criação da Editora Mundos Sociais neste ano	Iscte	sim	Livro editado em 2010  - acessível em https://www.slab.pt/observatoriodasdesigualdades/2010/01/01/desigualdades-sociais-2010-estudos-e-indicadores/	Página web da Editora Mundos Sociais		pagina_web	https://mundossociais.com
2011031100	2011-03-11	Acidente nuclear na central de Fukushima, Japão	Internacional	sim		Explicação do acidente nuclear de Fukushima (Vídeo)		video	https://www.youtube.com/watch?v=MfE8co6MX2w
2011011800	2011-01-18	Susana Fonseca é presidente do Conselho Pedagógico (eleita)	Iscte	sim	Termo de Posse a 18-01-2011.				
